symbol,avg_daily_return,volatility,n_days,annual_return,annual_volatility
PLTR,0.006831429233663983,0.040464827074493115,251,1.7146887376496598,0.6410834265306867
PM,0.0011921835973278158,0.012594770737593613,251,0.2992380829292818,0.19953869482651387
PNC,0.0010970732279095025,0.015065205738066188,251,0.2753653802052851,0.23867774593894558
PNR,0.0015624583177993475,0.01564065568398158,251,0.39217703776763624,0.24779458764557627
PNW,0.0008307571571174791,0.011537773777194279,251,0.20852004643648725,0.18279271363257807
PODD,0.0011560500944354163,0.023315929931967523,251,0.2901685737032895,0.3693938003495689
POOL,-0.0002865701834377658,0.019021678099590676,251,-0.07192911604287922,0.30136005652514125
PPG,-0.0006882767291657991,0.011286058151815962,251,-0.17275745902061557,0.17880478813541056
PPL,0.0008470810329945342,0.009999795667525005,251,0.21261733928162807,0.15842655794233243
PRU,0.0007800624747110719,0.014391717010672666,251,0.19579568115247903,0.22800767782541123
PSA,0.0001018310571595281,0.014671176243514836,251,0.025559595347041553,0.23243514472737722
PSKY,-0.000690558460721331,0.03223100959534423,251,-0.17333017364105407,0.510635224855599
PSX,-0.00039672040053242996,0.01609735751097667,251,-0.09957682053363992,0.2550301053363807
PTC,0.0004356804640152103,0.01348382675809951,251,0.10935579646781779,0.21362399114952543
PWR,0.001850473350912323,0.020256437064530283,251,0.46446881107899307,0.3209223175160436
PYPL,0.0015372046589787818,0.021352241526339938,251,0.3858383694036742,0.3382831251599584
QCOM,0.0007322129194516453,0.024113874528766416,251,0.18378544278236297,0.38203562025295695
RCL,0.002838907417036487,0.020931890820627953,251,0.7125657616761581,0.3316235175390896
REG,0.0005688515679880958,0.010852341293465864,251,0.14278174356501205,0.17193342083206495
REGN,-0.0008590200095010845,0.01366237327041889,251,-0.21561402238477223,0.21645269988716795
RF,0.0010662974312672187,0.016737570824831828,251,0.2676406552480719,0.26517299175478193
RJF,0.0014520495019341077,0.01530832599222382,251,0.36446442498546106,0.24252949514591632
RL,0.0020978028334713286,0.02048955051991407,251,0.5265485112013035,0.32461552921500203
RMD,0.0014498625412864108,0.023642725305097395,251,0.3639154978628891,0.37457121275256255
ROK,1.8705714181499023e-05,0.020755760297325662,251,0.004695134259556255,0.32883308526595995
ROL,0.0004151947299326023,0.013249450644165954,251,0.10421387721308317,0.20991077517702514
ROP,-2.5177877047910127e-05,0.011219870617658957,251,-0.006319647139025442,0.1777561803874304
ROST,0.0005011739180843814,0.013260032376883644,251,0.12579465343917973,0.21007842135173385
RSG,0.0008671629452650885,0.009132028236102088,251,0.21765789926153722,0.14467853630012442
RTX,0.001373667667920583,0.011180120659515366,251,0.34479058464806633,0.17712642261472988
RVTY,0.00019809101032533405,0.017114386185254845,251,0.04972084359165885,0.27114286979193924
SATS,0.002453809062613356,0.04449685488319893,251,0.6159060747159523,0.704962760519031
SBAC,-0.000683059061876443,0.016488040220520583,251,-0.17144782453098717,0.2612196835016259
SBUX,0.0002631470592289921,0.02353440258100583,251,0.06604991186647702,0.37285505805347247
SCHW,0.0004642396756896983,0.016226446153599337,251,0.11652415859811427,0.25707525405742643
SHW,0.0005562716769616715,0.013433309055869596,251,0.13962419091737954,0.2128236402278129
SJM,-0.0004002533046532511,0.014288035442018086,251,-0.10046357946796602,0.22636505285684805
SLB,-0.0009714454879985678,0.016819710418551684,251,-0.24383281748764052,0.26647432765568235
SMCI,0.003066911445248221,0.07562954595873017,251,0.7697947727573035,1.198197347561262
SNA,0.0008640288189625716,0.01508353908365607,251,0.21687123355960547,0.23896820075761802
SNPS,0.00015840434029934291,0.02310339967361413,251,0.039759489415135074,0.366026687819573
SO,0.000797625022170095,0.010577071523155342,251,0.20020388056469385,0.16757232749917828
SOLV,-0.0007776896864300426,0.020715251336278252,193,-0.15009410948099822,0.2877854689166208
SPG,0.0010284761482902867,0.013378076056987067,251,0.25814751322086193,0.2119485849578128
SPGI,0.0006078231705389911,0.01003079803896557,251,0.15256361580528677,0.15891772787806716
SRE,0.0007736215508570345,0.011730286135253957,251,0.19417900926511567,0.18584268297823225
STE,-9.187530552678383e-05,0.013266074298057276,251,-0.02306070168722274,0.2101741433851356
STLD,8.86409736957006e-05,0.019999950460135682,251,0.02224888439762085,0.3168588054960415
STT,0.0011227310302229817,0.01318324326103978,251,0.28180548858596843,0.20886185296223303
STX,0.00047061811929179743,0.019245040150803153,251,0.11812514794224116,0.30489877692754425
STZ,-0.00025364613327431704,0.012261800959548996,251,-0.06366517945185357,0.19426346145292162
SW,0.0017262508023403009,0.025234288087930597,251,0.4332889513874155,0.3997863093222099
SWK,-0.00046383958097371246,0.01985350205865319,251,-0.11642373482440183,0.3145386264709464
SWKS,-0.0004545328146884163,0.022542677195792823,251,-0.11408773648679249,0.35714317308830523
SYF,0.002468539738149276,0.022066569916834578,251,0.6196034742754684,0.3496002152195158
SYK,0.000883694589194726,0.011817703087931468,251,0.2218073418878762,0.1872276279690066
SYY,0.0002876858236574872,0.012090174191978706,251,0.07220914173802928,0.19154438208960703
T,0.001426591523108565,0.012715193871304408,251,0.3580744723002498,0.20144655606735787
